"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/7211a3ee-1ddb-59e3-a0ee-b9ae7ac0aa7d","http://www.politifact.com/texas/statements/2014/dec/11/steve-adler/steve-adler-mike-martinez-tax-utility-rates-fares/","Steve Adler","Mike 'Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.'","Adler says Mike Martinez voted to raise taxes and utility rates, also ending free buses for seniors","Transportation,Voting Record",2014-12-02
"http://data.gesis.org/claimskg/creative_work/2b74151a-fb00-5ff8-b9f9-671c1f472ed5","http://www.politifact.com/ohio/statements/2013/feb/27/joseph-testa/ohio-tax-commissioner-joseph-testa-says-consumptio/","Joseph Testa","'About two-thirds of all consumption is services. . . It was just the opposite' when the sales tax was enacted in the '30s.","Ohio Tax Commissioner Joseph Testa says consumption has shifted over the years from goods to services","State Budget",2013-02-04
"http://data.gesis.org/claimskg/creative_work/23ddc8be-41c9-501c-b3a5-33626e51dc06","http://www.politifact.com/truth-o-meter/statements/2011/dec/01/barack-obama/obama-says-taxes-lower-middle-class/","Barack Obama","For 'the average middle-class family, your taxes today are lower than when I took office.'","Barack Obama says taxes are lower for middle class today than when he took office","Job Accomplishments",2011-11-30
"http://data.gesis.org/claimskg/creative_work/70bb3e8c-1b36-570b-b3a3-b41ece6b2ac1","http://www.politifact.com/texas/statements/2011/may/15/steve-ogden/state-sen-steve-ogden-says-businesses-pay-most-tax/","Steve Ogden","Says businesses 'already pay most of the taxes.'","State Sen. Steve Ogden says businesses pay most of the taxes in Texas","State Finances,State Budget",2011-04-05
"http://data.gesis.org/claimskg/creative_work/7a0d1748-f4c0-5d16-9dc6-8a23e64d60f7","http://factscan.ca/justin-trudeau-child-benefit-spending/","Justin Trudeau","Justin Trudeau: 'We know that people are going to spend [child benefit income] on healthier groceries, on school supplies, on summer camp for kids.' - FactsCanada","Justin Trudeau: """"We know that people are going to spend [child benefit income] on healthier groceries, on school supplies, on summer camp for kids."""" - FactsCanada","Justin Trudeau,LPC",2016-07-20
"http://data.gesis.org/claimskg/creative_work/6c49c851-fcda-5b93-8abe-844994012689","http://www.politifact.com/wisconsin/statements/2019/feb/01/wisconsin-republican-legislative-leaders/gop-leaders-claim-foxconn-wont-get-dollar-taxpayer/","Wisconsin Republican Legislative leaders","'Not a dollar would be paid out until jobs in the Foxconn development area were created.'","GOP leaders' claim that Foxconn won't get a dollar of taxpayer funds without jobs is on the money","State Finances",2019-01-30
"http://data.gesis.org/claimskg/creative_work/b69aaf5f-7887-5969-b7d6-9b63232f6663","http://www.politifact.com/ohio/statements/2011/nov/28/rob-portman/sen-rob-portman-says-us-has-second-highest-corpora/","Rob Portman","'We have the second highest corporate tax rate among our trading partners.'","Sen. Rob Portman says the U.S. has the second highest corporate tax rate","Corporations,Jobs,Deficit",2011-11-11
"http://data.gesis.org/claimskg/creative_work/d58058f9-d6fc-58fc-9c84-86b8b271cff2","http://www.politifact.com/texas/statements/2012/oct/04/lee-leffingwell/lee-leffingwell-says-voters-can-approve-bond-propo/","Lee Leffingwell","Says Austin voters can approve seven bond propositions 'without raising taxes.'","Lee Leffingwell says voters can approve bond propositions without raising taxes","Elections",2012-08-31
"http://data.gesis.org/claimskg/creative_work/5098d70a-5fea-58de-8e69-8ebfd3aff2b6","http://www.politifact.com/truth-o-meter/statements/2015/aug/03/facebook-posts/did-george-w-bush-borrow-social-security-fund-war-/","Facebook posts","Say President George W. Bush ' ‘borrowed’ $1.37 trillion of Social Security surplus revenue to pay for his tax cuts for the rich and his war in Iraq and never paid it back.'","Did George W. Bush 'borrow' from Social Security to fund the war in Iraq and tax cuts?","Iraq,Social Security",2015-03-27
"http://data.gesis.org/claimskg/creative_work/5b37f103-4cd0-536c-ba7e-f99701aa921c","http://www.politifact.com/new-hampshire/statements/2014/feb/11/senate-majority-pac/pro-democratic-pac-says-scott-brown-delivered-wall/","Senate Majority PAC","Says that as a U.S. senator, Scott Brown 'delivered for Wall Street, saving big banks $19 billion in taxes.'","Pro-Democratic PAC says Scott Brown 'delivered for Wall Street, saving big banks $19 billion in taxes'","Financial Regulation",2014-01-08
"http://data.gesis.org/claimskg/creative_work/6acd9afc-917d-5475-bc02-206851f63d85","http://www.politifact.com/florida/statements/2015/jun/11/jeb-bush/Jeb-Bush-says-he-cut-Florida-taxes-by-19-billion/","Jeb Bush","'In Florida, for eight years we cut taxes every year, totaling $19 billion.'","Jeb Bush says he cut Florida taxes by $19 billion, but did he really?","State Budget",2015-06-02
"http://data.gesis.org/claimskg/creative_work/0a30eb14-0041-52a2-a2ca-e7582be0204b","http://www.politifact.com/truth-o-meter/statements/2011/mar/04/progressive-change-campaign-committee/wisconsin-ad-says-workers-get-pay-take-major-corpo/","Progressive Change Campaign Committee","Under Gov. Scott Walker’s proposals, 'Money is being taken away from workers, and the tax breaks given to major corporations. '","Wisconsin ad says workers get pay taken away but major corporations get tax breaks","Message Machine 2010,Workers,Corporations,State Budget",2011-03-02
"http://data.gesis.org/claimskg/creative_work/c95e7707-df34-572a-acae-664f05a69f67","http://www.politifact.com/florida/statements/2010/aug/28/sam-rashid/hillsborough-county-sales-tax/","Sam Rashid","The sales tax increase, if approved, will cost taxpayers 'up to $300 million per year, in perpetuity, to finance a rail system for the City of Tampa.'","Transit tax foe Sam Rashid says it's $300 million for rail in Tampa","Transportation",2010-07-26
"http://data.gesis.org/claimskg/creative_work/13df4202-039f-5548-af75-e8bbdbfba97b","http://www.politifact.com/florida/statements/2012/jul/20/accountability-government/attack-ad-says-jim-frishe-raised-taxes-accountants/","Accountability in Government","Says Jim Frishe wanted to 'tax us for doing our taxes' through an accountant.","Attack ad says Jim Frishe raised taxes on accountants' fees","Message Machine 2012",2012-07-20
"http://data.gesis.org/claimskg/creative_work/d058e273-23b0-5ed1-9597-e73aa1453bd2","http://www.politifact.com/truth-o-meter/statements/2010/aug/24/pat-toomey/pat-toomey-hits-joe-sestak-estate-tax-leaves-out-s/","Pat Toomey","'Joe Sestak ... even wants to bring back the death tax, letting the IRS take half of your savings when you die.'","Pat Toomey hits Joe Sestak on estate tax, but leaves out some details","Message Machine 2010",2010-07-14
"http://data.gesis.org/claimskg/creative_work/07a07859-276d-5d33-aeac-d51d9cde00cf","http://www.politifact.com/ohio/statements/2012/nov/02/betty-sutton/betty-sutton-claims-jim-renacci-consistently-suppo/","Betty Sutton","Says Jim Renacci has 'consistently voted' for loopholes that 'encourage outsourcing of our jobs.'","Betty Sutton claims Jim Renacci consistently supported loopholes that encourage outsourcing","Financial Regulation,Voting Record,Trade",2012-10-10
"http://data.gesis.org/claimskg/creative_work/eed654bb-4403-5fed-9fa8-c6bf01ba6b8d","http://www.politifact.com/oregon/statements/2012/apr/10/jefferson-smith/does-oregon-spend-more-tax-breaks-public-safet-hea/","Jefferson Smith","Says 'at the state level we're spending more on tax expenditures than we are on public safety, health care and education combined.'","Does Oregon spend more on tax breaks than on public safety, health care and education combined?","Public Safety,State Budget",2012-03-10
"http://data.gesis.org/claimskg/creative_work/1916b1db-14a2-5772-b741-f824f8dc34be","http://www.politifact.com/truth-o-meter/statements/2016/apr/06/bernie-sanders/bernie-sanders-has-released-few-tax-returns-compar/","Bernie Sanders","Says his campaign has released his past tax returns.","Bernie Sanders has released few tax returns compared with past and present candidates","Transparency,Candidate Biography",2016-04-03
"http://data.gesis.org/claimskg/creative_work/d7cb57e8-e6ed-5367-93c4-7a6f95f90537","http://www.politifact.com/rhode-island/statements/2013/jul/10/charlene-lima/rhode-island-rep-charlene-lima-said-economic-devel/","Charlene Lima","Economic Development Commission Executive Director Keith Stokes 'sent me a letter and he said the taxpayers will never be on the hook for these bonds' for 38 Studios.","Rhode Island Rep. Charlene Lima said Economic Development Commission head promised in writing that taxpayers would never have to pay for the bonds sold to 38 Studios","State Finances,Debt,Corporations,Jobs,History,Bankruptcy,State Budget",2013-06-26
"http://data.gesis.org/claimskg/creative_work/59d9392a-8b08-5ff3-84c8-35fb9c2b94fe","http://www.politifact.com/wisconsin/statements/2012/apr/30/pat-quinn/illinois-gov-pat-quinn-says-gov-scott-walkers-budg/","Pat Quinn","Says Wisconsin Gov. Scott Walker’s budget 'calls for raising property taxes by nearly $500 billion.'","Illinois Gov. Pat Quinn says Gov. Scott Walker’s budget increases property taxes by $500 billion","State Budget",2012-04-17
"http://data.gesis.org/claimskg/creative_work/0b4ebb62-c7fe-5f70-be48-eb74b09c6312","http://www.politifact.com/new-jersey/statements/2012/jul/18/lou-greenwald/assembly-majority-leader-lou-greenwald-claims-mone/","Lou Greenwald","Says 'the money is in the budget' to give a tax break to 'everyone,' including people making more than $1 million.","Assembly Majority Leader Lou Greenwald claims money in state budget would provide tax break for all New Jerseyans, including millionaires","State Budget",2012-07-15
"http://data.gesis.org/claimskg/creative_work/0f65fff0-74f4-580e-b655-1f7079fa8919","http://www.politifact.com/georgia/statements/2015/apr/27/debbie-dooley/maybe-not-today-and-maybe-under-different-name-tax/","Debbie Dooley","The recently passed transportation funding bill is a billion-dollar tax increase for Georgians.","Maybe not today, and maybe under a different name, but tax claim mostly on target","Transportation,State Budget",2015-03-31
"http://data.gesis.org/claimskg/creative_work/a4750149-32ef-53ba-a2aa-de5eb7f6e5df","http://www.politifact.com/new-jersey/statements/2012/sep/17/menendez-facts/bloggers-say-bob-menendez-voted-new-38-tax-sale-ho/","Menendez Facts","'Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%.'","Bloggers say Bob Menendez voted for a new 3.8% tax on the sale of homes","Income,Housing",2012-09-04
"http://data.gesis.org/claimskg/creative_work/361e6d4a-4b19-546b-9ee2-711c6d1b6a13","http://www.politifact.com/truth-o-meter/statements/2012/oct/04/barack-obama/obama-says-he-will-cut-deficits-4-trillion/","Barack Obama","Obama says he’s 'put forward a specific $4 trillion deficit reduction plan.'","Obama says he will cut deficits by $4 trillion","Debates,Deficit",2012-10-03
"http://data.gesis.org/claimskg/creative_work/e661a9f8-f158-5a50-8ea1-3959d6ab2f6e","http://www.politifact.com/truth-o-meter/statements/2016/sep/27/hillary-clinton/hillary-clinton-correctly-cites-outside-analyses-t/","Hillary Clinton","According to 'independent experts,' Donald Trump's tax plan 'would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.'","Hillary Clinton correctly cites outside analyses of Trump's tax plan","Debt,Deficit",2016-09-26
"http://data.gesis.org/claimskg/creative_work/e1796376-7b8e-5a0f-93de-91c196ec0fe7","http://www.politifact.com/georgia/statements/2013/nov/11/charlotte-nash/gwinnett-chairwomans-splost-savings-claim-makes-se/","Charlotte Nash","Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments.","Gwinnett chairwoman's SPLOST savings claim makes sense","County Budget",2013-10-22
"http://data.gesis.org/claimskg/creative_work/07457de0-b7da-58e6-be93-b9a3650079da","http://www.politifact.com/truth-o-meter/statements/2017/jul/26/donald-trump/amazon-no-tax-monopoly-donald-trump-said/","Donald Trump","Amazon has a 'no-tax monopoly.'","Is Amazon a ‘no-tax monopoly,’ as Donald Trump said?","Corporations",2017-07-24
"http://data.gesis.org/claimskg/creative_work/01add9e9-5843-5acb-adc7-68268624ee2c","http://www.politifact.com/truth-o-meter/statements/2012/jun/28/sarah-palin/sarah-palin-said-barack-obama-once-said-individual/","Sarah Palin","Obama 'said (the individual mandate) wasn't a tax.'","Sarah Palin says Barack Obama once said the individual mandate """"wasn't a tax""""","Pundits",2012-06-28
"http://data.gesis.org/claimskg/creative_work/a5304680-e031-571a-a132-c584e7b4e03f","http://www.politifact.com/truth-o-meter/statements/2011/oct/12/herman-cain/herman-cain-said-workers-now-pay-153-percent-payro/","Herman Cain","'Every worker pays 15.3 percent payroll tax.'","Herman Cain said workers now pay 15.3 percent in payroll taxes","Workers,New Hampshire 2012",2011-10-12
"http://data.gesis.org/claimskg/creative_work/4adc1e23-76bb-5cbb-9df2-08c65c182c51","http://www.politifact.com/rhode-island/statements/2011/feb/13/ocean-state-policy-research-institute/ocean-state-policy-research-institute-says-rhode-i/","Ocean State Policy Research Institute","'The most significant driver of out-migration [from Rhode Island] is the estate tax.'","Ocean State Policy Research Institute says Rhode Island's estate tax is the most significant reason people leave the state","States,State Budget",2011-01-20
"http://data.gesis.org/claimskg/creative_work/5a53247d-7ad0-599d-a838-ca0c0c4d4fbb","http://www.politifact.com/wisconsin/statements/2017/nov/22/naral-pro-choice/house-tax-bill-contains-language-about-unborn-chil/","NARAL Pro-Choice America","Says Paul Ryan is leading the effort to 'pass a tax bill with divisive conception language by disguising it as a college savings plan' in 'another attempt to ban abortion and rob women of their reproductive rights.'","The House tax bill contains language about unborn children, but is it an attempt to ban abortion?","Women,Abortion,Legal Issues",2017-11-15
"http://data.gesis.org/claimskg/creative_work/171d4bcc-4bce-58ca-a809-04e0b80542b2","http://www.politifact.com/illinois/statements/2019/jun/16/jim-durkin/durkin-base-claim-about-illinois-infrastructure-wo/","Jim Durkin","'There are parts of I-80 near Joliet that school buses are not allowed to cross because of the fragile nature of a bridge.'","Durkin off-base in claim about Illinois infrastructure woes","Infrastructure,Public Safety",2019-06-03
"http://data.gesis.org/claimskg/creative_work/e57db67c-ddfb-5e4c-9766-0ec492d426e5","http://www.politifact.com/wisconsin/statements/2017/mar/23/ron-johnson/gop-obamacare-replacement-cuts-aid-lower-income-pe/","Ron Johnson","The GOP’s Obamacare replacement would reduce subsidies that help lower-income people buy health insurance, but also 'expand the entitlement' by giving subsidies to higher-income people 'that Obamacare never helped.'","GOP Obamacare replacement cuts aid for lower-income people, makes more higher-income people eligible","Income",2017-03-21
"http://data.gesis.org/claimskg/creative_work/53e86889-26ac-5793-b988-6be3dacb9525","http://www.politifact.com/texas/statements/2014/mar/17/david-dewhurst/dan-patrick-once-called-regular-gas-tax-increases-/","David Dewhurst","Dan Patrick 'called for increasing the gas tax and the state sales tax.'","Dan Patrick once called for regular gas tax increases and consistently advocated higher sales taxes to pay for lower property taxes","State Finances,State Budget",2014-03-02
"http://data.gesis.org/claimskg/creative_work/28286c0c-0534-5a4a-bee6-a6f756d4df23","http://www.politifact.com/oregon/statements/2012/jan/18/suzanne-bonamici/suzanne-bonamici-says-we-gave-rob-cornilles-pants-/","Suzanne Bonamici","PolitiFact Oregon gave Rob Cornilles a Pants on Fire for a claim about taxes and fees.","Suzanne Bonamici says we gave Rob Cornilles a Pants on Fire for what?","Voting Record,Message Machine 2012",2012-01-17
"http://data.gesis.org/claimskg/creative_work/723ef699-7976-5192-83a8-78f8cd47391b","http://www.politifact.com/wisconsin/statements/2011/jul/27/sheila-harsdorf/state-senator-sheila-harsdorf-says-recall-election/","Sheila Harsdorf","Says Democratic recall opponent Shelly Moore 'opposes any limit on taxes.'","State Senator Sheila Harsdorf says recall election opponent Shelly Moore opposes any limit on taxes","State Budget",2011-07-01
"http://data.gesis.org/claimskg/creative_work/2ae3a8bd-4f28-56c7-b5f5-0535b91c8bf2","http://www.politifact.com/new-york/statements/2018/apr/09/brian-kolb/did-year-state-budget-start-up-ny/","Brian Kolb","This year’s state budget 'continues to direct millions in taxpayer dollars in advertising to the failing Start-Up NY program'","Does New York's budget direct 'millions in taxpayer dollars' for Start-Up NY advertising?","Jobs,State Budget,Corrections and Updates",2018-03-31
"http://data.gesis.org/claimskg/creative_work/1888f2b6-54db-588e-891c-5ff846538288","http://www.politifact.com/wisconsin/statements/2011/jul/25/jennifer-shilling/wisconsin-jennifer-shilling-state-budget-cut-publi/","Jennifer Shilling","The 2011-13 state budget 'cuts overall funding for public schools by $1.6 billion'","Wisconsin Rep. Jennifer Shilling says the state’s 2011-’13 state budget cut public school funding by $1.6 billion","State Budget",2011-06-30
"http://data.gesis.org/claimskg/creative_work/5a7e4a64-0359-5c65-b138-044f8f8f8b3a","http://www.politifact.com/truth-o-meter/statements/2010/sep/17/sharron-angle/sharron-angle-calls-harry-reid-best-friend-illegal/","Sharron Angle","Harry Reid has voted 'to give special tax breaks to illegal aliens.'","Sharron Angle calls Harry Reid """"the best friend an illegal alien ever had""""","Message Machine 2010",2010-09-14
"http://data.gesis.org/claimskg/creative_work/c2c27753-9a78-52fc-b884-c7d655f7f3a6","http://www.politifact.com/virginia/statements/2011/feb/01/mark-warner/mark-warner-says-us-tax-breaks-outweigh-income-tax/","Mark Warner","The U.S. loses more on tax breaks than it collects in personal income taxes.","Mark Warner says U.S. tax breaks outweigh income tax receipts","Federal Budget,Deficit",2011-01-25
"http://data.gesis.org/claimskg/creative_work/53365a2f-a19d-5462-ae49-00180d914a70","http://www.politifact.com/global-news/statements/2016/apr/19/actionaid-k/tax-dodgers-cost-developing-countries-billions/","ActionAid UK","'Tax dodging costs developing countries $200 billion every year.'","Do tax dodgers really cost developing countries $200 billion? Maybe","Legal Issues",2016-04-07
"http://data.gesis.org/claimskg/creative_work/088ca7ce-bf97-5bd3-822e-0c49971ec562","http://www.politifact.com/truth-o-meter/statements/2016/apr/27/new-day-america/super-pacs-1-trillion-tax-claim-against-hillary-cl/","New Day for America","Says 'Hillary Clinton has promised to raise taxes by $1 trillion dollars.'","Super PAC's $1 trillion tax claim against Hillary Clinton ignores timeframe, who would pay","Negative Campaigning,Corrections and Updates,Pundits",2016-04-25
"http://data.gesis.org/claimskg/creative_work/4499a3e5-ff63-55d1-9c1b-bd353a4b1dc1","http://www.politifact.com/california/statements/2018/feb/05/phil-ting/false-claim-gop-tax-plan-nothing-more-middle-class/","Phil Ting","'Trump’s tax reform plan was nothing more than a middle-class tax increase.'","False claim GOP tax plan “nothing more than a middle-class tax increase”","Congress",2018-01-21
"http://data.gesis.org/claimskg/creative_work/72f5167e-ceec-576d-ac4f-7da01ad7b767","http://www.politifact.com/wisconsin/statements/2017/sep/15/paul-ryan/paul-ryan-35-corporate-tax-rate-keeps-3-trillion-t/","Paul Ryan","'We've got about $3 trillion in trapped cash overseas that basically can't come back in this country because of our tax laws.'","Paul Ryan: 35% corporate tax rate keeps $3 trillion in 'trapped cash' overseas from coming to U.S.","Corporations",2017-09-01
"http://data.gesis.org/claimskg/creative_work/cf5e6c65-01f4-56e8-973c-b0c9eb8956b5","http://www.politifact.com/wisconsin/statements/2014/jan/20/ron-johnson/fraud-claims-20-25-cents-every-1-spent-four-govern/","Ron Johnson","'The average rate of fraud' in the Earned Income Tax Credit, Medicare, Medicaid and food stamps programs 'is 20 to 25 percent.'","On average, 20 to 25 cents of every $1 spent on four government assistance programs is lost to fraud, Sen. Ron Johnson says","Federal Budget,Crime,Welfare,Government Efficiency,Medicare,Medicaid",2014-01-10
"http://data.gesis.org/claimskg/creative_work/0fc4ddc9-3414-5237-97d4-c945260c8830","http://www.politifact.com/wisconsin/statements/2015/aug/31/national-republican-senatorial-committee/republican-group-says-russ-feingold-cast-deciding-/","National Republican Senatorial Committee","Says Russ Feingold cast the 'deciding vote' for the 'largest tax increase' in history","Republican group says Russ Feingold cast deciding vote for largest tax increase ever","Job Accomplishments,History",2015-08-07
"http://data.gesis.org/claimskg/creative_work/535e174f-5caf-5463-83bc-662f8e91b6de","http://www.politifact.com/florida/statements/2010/jun/18/hillsborough-area-rapid-transit-hart/brochure-estimates-financial-impact-hillsborough-t/","Hillsborough Area Regional Transit","The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.","Brochure estimates financial impact of Hillsborough transit tax","Infrastructure,Transportation,Energy,Urban",2010-06-18
"http://data.gesis.org/claimskg/creative_work/72c3549b-79c7-514b-8901-1e7d79308c31","http://www.politifact.com/wisconsin/statements/2014/feb/05/mary-burke/mary-burke-says-wisconsin-not-high-tax-and-fee-sta/","Mary Burke","Wisconsin is 'not a high tax and fee state.' When you look at 'all the money state and local governments bring in' from residents, 'we're more in the middle.'","Mary Burke says Wisconsin is not a high tax and fee state, but instead ranks in the middle","State Finances,States,State Budget",2014-01-19
"http://data.gesis.org/claimskg/creative_work/ba2da846-bf43-5707-bbd6-8d67c215993f","http://www.politifact.com/georgia/statements/2012/dec/05/saxby-chambliss/chambliss-defends-his-record-fighting-tax-increase/","Saxby Chambliss","Says he has never voted for raising taxes.","Chambliss defends his record on fighting tax increases","Candidate Biography",2012-11-27
"http://data.gesis.org/claimskg/creative_work/eab23667-3fdc-57c8-83c4-ec98f0f368d9","http://www.politifact.com/truth-o-meter/statements/2013/mar/01/barack-obama/barack-obama-says-majority-american-people-agree-m/","Barack Obama","Says a majority of Americans -- and Republicans -- support his approach for deficit reduction.","Barack Obama says """"the majority of the American people agree with me"""" on spending cuts and tax increases to fix the budget","Federal Budget,Polls and Public Opinion",2013-03-01
"http://data.gesis.org/claimskg/creative_work/bee30587-a63f-5b0c-b204-5801494a761f","http://www.politifact.com/missouri/statements/2017/dec/24/jason-smith/no-solid-evidence-tax-cuts-created-jobs/","Jason Smith","'Check out the record of #jobs created by #TaxCuts 7.8 million new jobs after Bush’s 2003 tax cuts 12 million new jobs after Kennedy's 1964 tax cuts 14.8 MILLION new jobs after Ronald Reagan’s tax cuts in 1981.'","No solid evidence that tax cuts created jobs","Jobs",2017-11-13
"http://data.gesis.org/claimskg/creative_work/a49dc2b1-925a-50c0-a4b8-cb119e6c5b9a","http://www.politifact.com/virginia/statements/2010/dec/27/bobby-scott/rep-bobby-scott-says-tax-deal-costs-same-health-ca/","Bobby Scott","The tax-cut deal 'adds more than $800 billion to the deficit over two years -- more than the cost of TARP and more than the cost of the Recovery Act' and about the same as health care reform.","Rep. Bobby Scott says tax deal costs same as health care reform, exceeds price of Stimulus and TARP","Stimulus,Federal Budget,Deficit",2010-12-16
"http://data.gesis.org/claimskg/creative_work/51d8e655-7496-564e-8ce9-81e67ee39fe3","http://www.politifact.com/florida/statements/2010/aug/13/committee-protect-florida/group-raps-kathryn-starkey-aiding-and-abetting-tax/","Committee to Protect Florida","Kathryn Starkey 'aided and abetted the continued taxation on residents’ properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.'","Group raps Kathryn Starkey for aiding and abetting taxation","Environment,Candidate Biography",2010-08-02
"http://data.gesis.org/claimskg/creative_work/aaf37598-5f45-5717-b826-ddff27d07973","http://www.politifact.com/wisconsin/statements/2015/jul/15/scott-walker/scott-walker-says-wisconsin-property-taxes-are-low/","Scott Walker","Says because of his actions, Wisconsin 'property taxes today are lower than they were four years ago.'","Scott Walker says Wisconsin property taxes are lower than they were when he took office","State Finances,City Government,Candidate Biography",2015-07-13
"http://data.gesis.org/claimskg/creative_work/166ee71e-efbf-52cd-97cd-8e40569795bf","http://www.politifact.com/florida/statements/2013/mar/05/rick-scott/rick-scott-blames-legacy-taxing-and-borrowing-poor/","Rick Scott","A 'legacy of taxing and borrowing … crippled the economy we inherited two years ago.'","Rick Scott blames 'legacy of taxing and borrowing' for poor economy he inherited","State Finances,State Budget,Corrections and Updates",2013-03-05
"http://data.gesis.org/claimskg/creative_work/a58269a9-8839-5e97-9e8e-0b08cabc0da7","http://www.politifact.com/wisconsin/statements/2014/sep/07/greater-wisconsin-political-fund/scott-walker-cut-school-funding-more-any-governor-/","Greater Wisconsin Committee","'Scott Walker cut school funding more per student than any governor in America.'","Scott Walker cut school funding more than any governor, Greater Wisconsin Committee claims","Children,Message Machine 2014,States,State Budget",2014-08-28
"http://data.gesis.org/claimskg/creative_work/ff81efcd-26cc-535a-9dab-0c8fc6e8006a","http://www.politifact.com/new-hampshire/statements/2016/oct/07/democratic-senatorial-campaign-committee/ad-claims-kelly-ayotte-voted-billion-dollar-tax-br/","Democratic Senatorial Campaign Committee","'Kelly Ayotte voted to give big oil more than $20 billion in tax breaks.'","Ad claims Kelly Ayotte voted for billion dollar tax breaks for 'big oil'","Voting Record,Wealth",2016-09-06
"http://data.gesis.org/claimskg/creative_work/f971d8c9-55f5-5ca7-82a9-2db1a580fa4a","http://www.politifact.com/rhode-island/statements/2013/jun/23/john-loughlin/john-loughlin-says-rhode-islands-general-assembly-/","John Loughlin","'We have one of the most expensive General Assemblies, per capita, in the entire country.'","John Loughlin says Rhode Island's General Assembly is one of the most expensive in the U.S.","State Finances,States,State Budget",2013-06-07
"http://data.gesis.org/claimskg/creative_work/84066c21-08f1-53e3-a4e9-68fdc4ce0e5e","http://www.politifact.com/wisconsin/statements/2011/apr/27/barack-obama/president-barack-obama-says-rep-paul-ryan-voted-wa/","Barack Obama","Says Paul Ryan 'voted for two wars that were unpaid for, voted for the Bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasn't paid for.'","President Barack Obama says Rep. Paul Ryan voted for wars, tax cuts and a drug bill that weren’t paid for","Federal Budget,Iraq,Deficit,Afghanistan",2011-04-14
"http://data.gesis.org/claimskg/creative_work/b7495f39-fbaf-5a74-a031-0f005b7b1df6","http://www.politifact.com/florida/statements/2014/may/20/miami-seaport-alliance/david-beckhams-soccer-stadium-would-be/","Miami Seaport Alliance","David Beckham’s soccer stadium would get a 'special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.'","Sorting out tax breaks for David Beckham's Miami soccer stadium","Sports,State Budget",2014-05-14
"http://data.gesis.org/claimskg/creative_work/1001a149-dbca-5455-b789-35b66caf12d0","http://www.politifact.com/truth-o-meter/statements/2011/feb/03/steve-moore/wall-street-journals-steve-moore-claims-low-income/","Steve Moore","In the 1980s, 'The lowest income people had the biggest gains.'","'Wall Street Journal's' Steve Moore claims low income people saw the biggest gains during the 1980s","Income,History,Pundits",2011-02-02
"http://data.gesis.org/claimskg/creative_work/659ba53e-476b-5edb-9338-cfa462a5e300","http://www.politifact.com/truth-o-meter/statements/2012/sep/20/mitt-romney/mitt-romney-says-redistribution-has-never-been-cha/","Mitt Romney","'Redistribution' has 'never been a characteristic of America.'","Mitt Romney says “redistribution” has “never been a characteristic of America”","Federal Budget,History",2012-09-19
"http://data.gesis.org/claimskg/creative_work/643e6a60-07dd-5a11-9608-d0ea4f363ce5","http://www.politifact.com/truth-o-meter/statements/2011/sep/15/eric-cantor/eric-cantor-blog-post-attacks-barack-obama-tax-sou/","Eric Cantor","The jobs bill includes 'President Obama's tax on soup kitchens'","Eric Cantor blog post attacks Barack Obama for """"tax on soup kitchens""""","Workers,Jobs",2011-09-14
"http://data.gesis.org/claimskg/creative_work/7e8186f7-a362-57c0-9863-53c467f535a8","http://www.politifact.com/rhode-island/statements/2012/jul/01/helio-melo/ri-state-rep-helio-melo-says-washing-car-home-uses/","Helio Melo","'People who wash cars at home will use approximately 80 percent more water than they do in a car wash.'","R.I. State Rep. Helio Melo says washing a car at home uses 80 percent more water than a car wash would use","Environment,Water,State Budget",2012-06-07
"http://data.gesis.org/claimskg/creative_work/a2adbb11-93a4-52e8-abb6-f62fe0c3e684","http://www.politifact.com/truth-o-meter/statements/2010/aug/27/barack-obama/obama-says-republicans-oppose-strengthening-child-/","Barack Obama","Republicans 'don't think it's a good idea' to make the child care tax credit 'stronger.'","Obama says Republicans oppose strengthening the child care tax credit","Children",2010-08-18
"http://data.gesis.org/claimskg/creative_work/724a8b54-0db5-58ea-994a-3ea15fa806ce","http://www.politifact.com/truth-o-meter/statements/2017/nov/13/richard-durbin/dick-durbin-wrong-gop-tax-bill-hasnt-had-independe/","Richard Durbin","The Republican tax bill is 'not being scored by the Congressional Budget Office, as it is traditionally.'","Dick Durbin wrong that GOP tax bill hasn't had independent vetting","Congressional Rules,Corrections and Updates",2017-11-12
"http://data.gesis.org/claimskg/creative_work/addb1e0f-79a5-59b4-bddb-79aeb4099906","http://www.politifact.com/wisconsin/statements/2016/feb/11/hillary-clinton/hillary-clinton-says-johnson-controls-got-federal-/","Hillary Clinton","'We bailed out' Johnson Controls when 'we saved the auto industry' and 'now they want to avoid paying taxes.'","Hillary Clinton says Johnson Controls got federal bailout money, now avoiding paying federal taxes","Transportation,Federal Budget,Corporations,Technology",2016-02-04
